ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11840727,JC448081,09/25/2019 03:10:00 PM,050XX W MAYPOLE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,false,1532,015,28,25,04A,1142706,1900992,2019,10/02/2019 04:23:12 PM,41.884371071,-87.751426562,"(41.884371071, -87.751426562)",11,22216,26,696,23,32,25,81
11840511,JC448061,09/25/2019 03:03:00 PM,015XX S HAMLIN AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,false,false,1014,010,24,29,26,1151297,1892141,2019,10/02/2019 04:23:12 PM,41.859918745,-87.720111252,"(41.859918745, -87.720111252)",36,21569,30,33,14,57,21,156
11840754,JC448032,09/25/2019 03:03:00 PM,0000X S CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0112,001,42,32,14,1175543,1900201,2019,10/02/2019 04:23:12 PM,41.881526212,-87.630869196,"(41.881526212, -87.630869196)",22,14311,38,92,36,34,22,79
11843706,JC451983,09/25/2019 03:00:00 PM,024XX W HOMER ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,1434,014,1,22,06,1159727,1912881,2019,10/02/2019 04:23:12 PM,41.916661739,-87.688594926,"(41.916661739, -87.688594926)",24,22535,23,180,41,1,7,192
11840894,JC448179,09/25/2019 03:00:00 PM,009XX W 53RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0934,009,20,61,08B,1170920,1869317,2019,10/02/2019 04:23:12 PM,41.796880353,-87.648748416,"(41.796880353, -87.648748416)",53,14924,59,768,4,37,23,127
11841960,JC449541,09/25/2019 03:00:00 PM,014XX W ERIE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1215,012,1,24,11,,,2019,10/02/2019 04:23:12 PM,,,,,,,,,,,
11842464,JC450348,09/25/2019 03:00:00 PM,017XX W 63RD ST,0890,THEFT,FROM BUILDING,LIBRARY,false,false,0725,007,15,67,06,1165634,1862903,2019,10/02/2019 04:23:12 PM,41.779393421,-87.668314701,"(41.779393421, -87.668314701)",44,22257,65,276,3,23,17,204
11841167,JC448766,09/25/2019 03:00:00 PM,067XX S RACINE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0724,007,17,67,08A,1169480,1860134,2019,10/02/2019 04:23:12 PM,41.77171246,-87.654294989,"(41.77171246, -87.654294989)",17,22257,65,21,31,23,17,203
11844522,JC452834,09/25/2019 03:00:00 PM,092XX S EUCLID AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0413,004,8,48,06,1190792,1844086,2019,10/02/2019 04:23:12 PM,41.727187024,-87.576690447,"(41.727187024, -87.576690447)",9,21202,44,492,35,25,19,246
11841704,JC449089,09/25/2019 03:00:00 PM,082XX S COMMERCIAL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,false,false,0424,004,7,46,26,1197620,1850990,2019,10/02/2019 04:23:12 PM,41.745964723,-87.551449301,"(41.745964723, -87.551449301)",47,21202,42,505,37,25,19,239
11844800,JC453332,09/25/2019 03:00:00 PM,061XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0823,008,23,66,06,1156102,1863920,2019,10/02/2019 04:23:12 PM,41.78238119,-87.703233008,"(41.78238119, -87.703233008)",44,21867,64,183,2,58,13,276
11840769,JC448435,09/25/2019 03:00:00 PM,081XX S MUSKEGON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0422,004,7,46,05,1196578,1851618,2019,10/02/2019 04:23:12 PM,41.747713921,-87.555246512,"(41.747713921, -87.555246512)",43,21202,42,244,37,25,19,234
11840512,JC448042,09/25/2019 02:57:00 PM,013XX S INDEPENDENCE BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1011,010,24,29,18,1151303,1893651,2019,10/02/2019 04:23:12 PM,41.864062245,-87.720049633,"(41.864062245, -87.720049633)",36,21569,30,33,14,57,21,155
11843019,JC450560,09/25/2019 02:55:00 PM,016XX W BELMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1931,019,32,6,11,1164814,1921309,2019,10/02/2019 04:23:12 PM,41.939682201,-87.66966577,"(41.939682201, -87.66966577)",16,4449,57,711,40,22,5,172
11840746,JC448043,09/25/2019 02:55:00 PM,070XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0735,007,17,67,08B,1165899,1857926,2019,10/02/2019 04:23:12 PM,41.76573025,-87.667484445,"(41.76573025, -87.667484445)",17,22257,65,283,31,23,17,7
11840956,JC447993,09/25/2019 02:52:00 PM,0000X E GARFIELD BLVD,0810,THEFT,OVER $500,CTA BUS,false,false,0225,002,20,40,06,1177359,1868434,2019,10/02/2019 04:23:12 PM,41.794314175,-87.625162711,"(41.794314175, -87.625162711)",53,21559,7,403,4,60,24,111
11841403,JC449053,09/25/2019 02:45:00 PM,008XX W ALTGELD ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,1935,019,43,7,06,1170170,1916821,2019,10/02/2019 04:23:12 PM,41.927251457,-87.650112436,"(41.927251457, -87.650112436)",51,21190,68,769,34,16,5,178
11840532,JC448020,09/25/2019 02:45:00 PM,047XX W MONROE ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1113,011,28,25,18,1144736,1899144,2019,10/02/2019 04:23:12 PM,41.879261923,-87.744018658,"(41.879261923, -87.744018658)",11,22216,26,69,23,32,16,90
11840514,JC448009,09/25/2019 02:45:00 PM,042XX N WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1912,019,47,5,08B,1163060,1928258,2019,10/02/2019 04:23:12 PM,41.958787698,-87.67591633,"(41.958787698, -87.67591633)",13,21186,46,622,18,53,5,8
11841975,JC449536,09/25/2019 02:45:00 PM,0000X N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0112,001,42,32,06,1177309,1900530,2019,10/02/2019 04:23:12 PM,41.882389156,-87.624374606,"(41.882389156, -87.624374606)",22,14309,38,580,36,41,22,87
11842030,JC449801,09/25/2019 02:44:00 PM,053XX S HYDE PARK BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0234,002,5,41,06,1188558,1870229,2019,10/02/2019 04:23:12 PM,41.798979286,-87.584039582,"(41.798979286, -87.584039582)",32,21192,8,501,33,10,24,122
11840515,JC448050,09/25/2019 02:44:00 PM,039XX W JACKSON BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,true,false,1132,011,28,26,18,1150135,1898396,2019,10/02/2019 04:23:12 PM,41.877105887,-87.724213747,"(41.877105887, -87.724213747)",11,21572,27,736,23,30,16,142
11840689,JC448276,09/25/2019 02:42:00 PM,071XX S ALBANY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0831,008,18,66,04A,1156939,1857159,2019,10/02/2019 04:23:12 PM,41.763811125,-87.700346745,"(41.763811125, -87.700346745)",6,21867,64,349,30,58,13,208
11840684,JC448170,09/25/2019 02:40:00 PM,063XX S WESTERN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0825,008,16,66,08A,1161460,1862609,2019,10/02/2019 04:23:12 PM,41.778674205,-87.683625262,"(41.778674205, -87.683625262)",44,22257,64,370,2,23,13,274
11840949,JC447992,09/25/2019 02:40:00 PM,071XX S KEDZIE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SMALL RETAIL STORE,false,false,0831,008,18,66,04B,1156269,1857198,2019,10/02/2019 04:23:12 PM,41.76393165,-87.702801419,"(41.76393165, -87.702801419)",6,21867,64,349,31,58,13,208
11841193,JC448000,09/25/2019 02:38:00 PM,021XX N LINCOLN PARK WEST,0810,THEFT,OVER $500,STREET,false,false,1814,018,43,7,06,1173913,1914573,2019,10/02/2019 04:23:12 PM,41.921000188,-87.636425726,"(41.921000188, -87.636425726)",51,21190,68,207,34,16,14,134
11840773,JC448025,09/25/2019 02:36:00 PM,011XX S CANAL ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,0124,001,25,28,06,1173303,1895451,2019,10/02/2019 04:23:12 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",48,14917,29,97,26,44,22,147
11840692,JC447982,09/25/2019 02:32:00 PM,004XX E 65TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0312,003,20,42,04B,1180463,1862016,2019,10/02/2019 04:23:12 PM,41.776631846,-87.613977459,"(41.776631846, -87.613977459)",53,22260,9,332,4,60,18,277
11840526,JC448068,09/25/2019 02:30:00 PM,002XX S BELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1225,012,27,28,07,1161428,1898924,2019,10/02/2019 04:23:12 PM,41.878327353,-87.682734343,"(41.878327353, -87.682734343)",48,21184,29,89,46,28,15,139
11843392,JC451515,09/25/2019 02:30:00 PM,003XX E RANDOLPH ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0114,001,42,32,06,1178730,1901317,2019,10/02/2019 04:23:12 PM,41.884516393,-87.619132695,"(41.884516393, -87.619132695)",22,14309,38,580,36,42,22,87
11840778,JC448023,09/25/2019 02:30:00 PM,001XX S CLARK ST,0810,THEFT,OVER $500,RESTAURANT,false,false,0112,001,42,32,06,1175558,1899605,2019,10/02/2019 04:23:12 PM,41.879890416,-87.630832031,"(41.879890416, -87.630832031)",22,14311,38,92,36,34,22,93
11845298,JC453825,09/25/2019 02:30:00 PM,018XX N LINCOLN AVE,0810,THEFT,OVER $500,STREET,false,false,1814,018,43,7,06,1174115,1912801,2019,10/02/2019 04:23:12 PM,41.916133236,-87.6357365,"(41.916133236, -87.6357365)",51,21190,68,271,34,16,14,134
11840525,JC448105,09/25/2019 02:30:00 PM,018XX S KILDARE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,1012,010,24,29,26,1147917,1890764,2019,10/02/2019 04:23:12 PM,41.856205661,-87.732553785,"(41.856205661, -87.732553785)",36,21569,30,753,14,57,21,109
11840497,JC448021,09/25/2019 02:30:00 PM,001XX S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0112,001,42,32,06,1176405,1899613,2019,10/02/2019 04:23:12 PM,41.879893301,-87.627721751,"(41.879893301, -87.627721751)",22,14311,38,92,36,34,22,93
11840766,JC448239,09/25/2019 02:30:00 PM,012XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1011,010,24,29,08B,1148580,1894032,2019,10/02/2019 04:23:12 PM,41.865160698,-87.730035922,"(41.865160698, -87.730035922)",36,21569,30,761,14,57,21,155
11842135,JC448067,09/25/2019 02:30:00 PM,063XX S VERNON AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,0312,003,20,42,08B,1180339,1863111,2019,10/02/2019 04:23:12 PM,41.779639479,-87.614398473,"(41.779639479, -87.614398473)",53,22260,9,332,4,60,18,277
11840999,JC448045,09/25/2019 02:30:00 PM,061XX S KEELER AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0813,008,13,65,04B,1149425,1863506,2019,10/02/2019 04:23:12 PM,41.781376766,-87.727723767,"(41.781376766, -87.727723767)",23,21867,63,292,6,58,13,271
11840759,JC448328,09/25/2019 02:30:00 PM,014XX S KENNETH AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1011,010,24,29,05,1146953,1892726,2019,10/02/2019 04:23:12 PM,41.861608092,-87.736042096,"(41.861608092, -87.736042096)",36,21569,30,761,14,57,21,155
11840500,JC447999,09/25/2019 02:30:00 PM,038XX W TAYLOR ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1133,011,24,26,06,1150967,1895440,2019,10/02/2019 04:23:12 PM,41.868978047,-87.721236259,"(41.868978047, -87.721236259)",36,21572,27,702,14,30,16,141
11842493,JC450369,09/25/2019 02:30:00 PM,0000X W HUBBARD ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1831,018,42,8,06,1176165,1903315,2019,10/02/2019 04:23:12 PM,41.890057206,-87.628491342,"(41.890057206, -87.628491342)",22,4446,37,669,36,55,14,73
11840660,JC447986,09/25/2019 02:27:00 PM,003XX S LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1522,015,29,25,08B,1139933,1898048,2019,10/02/2019 04:23:12 PM,41.876343502,-87.761681519,"(41.876343502, -87.761681519)",52,22216,26,68,7,32,25,97
11840493,JC447966,09/25/2019 02:23:00 PM,005XX E 79TH ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,0624,006,6,69,06,1181026,1852740,2019,10/02/2019 04:23:12 PM,41.751164599,-87.612198632,"(41.751164599, -87.612198632)",31,21546,67,496,32,61,20,227
11841831,JC448060,09/25/2019 02:23:00 PM,075XX S COTTAGE GROVE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,false,true,0624,006,6,69,04B,1182866,1855292,2019,10/02/2019 04:23:12 PM,41.758125035,-87.605376887,"(41.758125035, -87.605376887)",31,21546,67,497,35,61,20,227
11841185,JC447984,09/25/2019 02:21:00 PM,015XX E 63RD ST,0560,ASSAULT,SIMPLE,MEDICAL/DENTAL OFFICE,false,false,0314,003,5,42,08A,1187464,1863517,2019,10/02/2019 04:23:12 PM,41.780587143,-87.588264781,"(41.780587143, -87.588264781)",32,22260,9,469,33,60,18,273
11840490,JC447956,09/25/2019 02:21:00 PM,049XX W AUGUSTA BLVD,1330,CRIMINAL TRESPASS,TO LAND,STREET,true,false,1531,015,37,25,26,1143147,1906196,2019,10/02/2019 04:23:12 PM,41.898643242,-87.749677146,"(41.898643242, -87.749677146)",4,4299,26,585,45,5,25,69
11840630,JC448078,09/25/2019 02:20:00 PM,113XX S MAY ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,VACANT LOT/LAND,false,false,2234,022,34,75,20,1170695,1829372,2019,10/02/2019 04:23:12 PM,41.687270735,-87.65073544,"(41.687270735, -87.65073544)",45,22212,74,663,22,13,9,263
11840535,JC448054,09/25/2019 02:20:00 PM,073XX S FRANCISCO AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0835,008,18,66,04A,1158309,1855928,2019,10/02/2019 04:23:12 PM,41.760405299,-87.695358811,"(41.760405299, -87.695358811)",6,21867,64,349,30,58,13,226
11840573,JC447985,09/25/2019 02:20:00 PM,053XX W HIRSCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2532,025,37,25,08B,1140638,1908801,2019,10/02/2019 04:23:12 PM,41.905838136,-87.758828609,"(41.905838136, -87.758828609)",4,4299,26,599,45,5,6,145
11841003,JC448024,09/25/2019 02:20:00 PM,061XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0813,008,13,65,08B,1149425,1863513,2019,10/02/2019 04:23:12 PM,41.781395975,-87.727723586,"(41.781395975, -87.727723586)",23,21867,63,292,6,58,13,271
11840506,JC448027,09/25/2019 02:17:00 PM,062XX S EBERHART AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),false,false,0313,003,20,42,26,1180652,1863757,2019,10/02/2019 04:23:12 PM,41.781404979,-87.613231153,"(41.781404979, -87.613231153)",53,22260,9,331,4,60,18,275
11840541,JC448080,09/25/2019 02:15:00 PM,021XX S WESTERN AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,1234,012,25,31,03,1160694,1889888,2019,10/02/2019 04:23:12 PM,41.85354693,-87.685679736,"(41.85354693, -87.685679736)",8,14920,33,4,26,43,15,121
11841409,JC449066,09/25/2019 02:15:00 PM,0000X W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0112,001,42,32,06,1176066,1899914,2019,10/02/2019 04:23:12 PM,41.880726904,-87.62895743,"(41.880726904, -87.62895743)",22,14311,38,92,36,34,22,93
11841881,JC449677,09/25/2019 02:15:00 PM,040XX N ASHLAND AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",false,false,1912,019,47,6,17,1164934,1926849,2019,10/02/2019 04:23:12 PM,41.954881682,-87.669066936,"(41.954881682, -87.669066936)",13,21186,57,651,18,53,5,8
11842286,JC448526,09/25/2019 02:03:00 PM,016XX N KOLMAR AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,2533,025,37,23,11,1145810,1910488,2019,10/02/2019 04:23:12 PM,41.910370817,-87.739786911,"(41.910370817, -87.739786911)",4,22615,24,285,45,2,6,195
11846705,JC454487,09/25/2019 02:00:00 PM,040XX N ASHLAND AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1912,019,47,6,08B,,,2019,10/02/2019 04:23:12 PM,,,,,,,,,,,
11842506,JC450355,09/25/2019 02:00:00 PM,085XX S MORGAN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0613,006,21,71,04A,1171136,1848280,2019,10/02/2019 04:23:12 PM,41.739147515,-87.648570502,"(41.739147515, -87.648570502)",18,21554,70,530,13,59,20,233
11840913,JC448510,09/25/2019 02:00:00 PM,010XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0123,001,4,32,07,1176502,1895903,2019,10/02/2019 04:23:12 PM,41.869710651,-87.627477612,"(41.869710651, -87.627477612)",48,14913,38,12,10,35,22,144
11845462,JC449095,09/25/2019 02:00:00 PM,015XX E 92ND ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0413,004,8,48,03,,,2019,10/02/2019 04:23:12 PM,,,,,,,,,,,
11841198,JC448804,09/25/2019 02:00:00 PM,039XX W 85TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0834,008,18,70,14,1151594,1847912,2019,10/02/2019 04:23:12 PM,41.738542048,-87.720179124,"(41.738542048, -87.720179124)",6,4300,69,198,30,8,13,232
11840617,JC448242,09/25/2019 02:00:00 PM,044XX N RAVENSWOOD AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,1912,019,47,3,06,1163575,1929426,2019,10/02/2019 04:23:12 PM,41.961981886,-87.673989949,"(41.961981886, -87.673989949)",13,22616,6,225,18,15,5,8
11841855,JC449476,09/25/2019 02:00:00 PM,027XX W POPE JOHN PAUL II DR,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,0921,009,15,58,02,1158605,1876027,2019,10/02/2019 04:23:12 PM,41.815553716,-87.69372595,"(41.815553716, -87.69372595)",29,22248,55,641,3,56,23,110
11841526,JC449058,09/25/2019 02:00:00 PM,027XX W POPE JOHN PAUL II DR,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0922,009,15,58,02,1158610,1876027,2019,10/02/2019 04:23:12 PM,41.815553614,-87.693707609,"(41.815553614, -87.693707609)",29,22248,55,641,3,56,23,115
11840828,JC448472,09/25/2019 02:00:00 PM,021XX W HUBBARD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1221,012,27,24,06,1162051,1903061,2019,10/02/2019 04:23:12 PM,41.889666652,-87.680331239,"(41.889666652, -87.680331239)",10,21184,25,547,46,28,15,80
11841520,JC447948,09/25/2019 01:53:00 PM,043XX W WASHINGTON BLVD,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,"SCHOOL, PUBLIC, BUILDING",false,false,1115,011,28,26,24,1147484,1900142,2019,10/02/2019 04:23:12 PM,41.881948328,-87.733902763,"(41.881948328, -87.733902763)",11,21572,27,619,23,30,16,83
11841759,JC449519,09/25/2019 01:51:00 PM,042XX W BELMONT AVE,0460,BATTERY,SIMPLE,STREET,false,false,2523,025,31,21,08B,1147517,1920937,2019,10/02/2019 04:23:12 PM,41.939011267,-87.733247357,"(41.939011267, -87.733247357)",7,22618,22,464,17,21,6,175
11840604,JC447955,09/25/2019 01:51:00 PM,060XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0235,002,20,42,06,1182604,1865128,2019,10/02/2019 04:23:12 PM,41.785122047,-87.60603224,"(41.785122047, -87.60603224)",53,22260,9,470,4,60,24,132
11840489,JC447997,09/25/2019 01:50:00 PM,023XX S MICHIGAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0131,001,3,33,05,1177575,1888968,2019,10/02/2019 04:23:12 PM,41.850656285,-87.623748793,"(41.850656285, -87.623748793)",48,21194,34,193,9,40,22,148
11840503,JC447944,09/25/2019 01:47:00 PM,065XX S BISHOP ST,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,ALLEY,true,false,0725,007,16,67,26,1167792,1861312,2019,10/02/2019 04:23:12 PM,41.774981448,-87.660448863,"(41.774981448, -87.660448863)",17,22257,65,279,2,23,17,204
11840437,JC447946,09/25/2019 01:45:00 PM,067XX S OAKLEY AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,RESIDENCE-GARAGE,true,false,0832,008,17,66,18,1162230,1859824,2019,10/02/2019 04:23:12 PM,41.771015782,-87.680879835,"(41.771015782, -87.680879835)",17,22257,64,370,31,23,13,207
11840577,JC448010,09/25/2019 01:45:00 PM,047XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,1911,019,40,4,26,1159512,1931436,2019,10/02/2019 04:23:12 PM,41.967582247,-87.688872308,"(41.967582247, -87.688872308)",13,21849,6,665,24,20,5,10
11840491,JC447961,09/25/2019 01:45:00 PM,056XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1633,016,30,15,06,1138058,1920707,2019,10/02/2019 04:23:12 PM,41.938556557,-87.768017693,"(41.938556557, -87.768017693)",25,22254,15,342,21,52,12,27
11840560,JC447977,09/25/2019 01:38:00 PM,013XX S CHRISTIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,1021,010,24,29,15,1154243,1893684,2019,10/02/2019 04:23:12 PM,41.86409466,-87.70925606,"(41.86409466, -87.70925606)",36,21569,30,34,14,57,21,153
11840559,JC447996,09/25/2019 01:30:00 PM,039XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,CONVENIENCE STORE,false,false,1132,011,24,29,08B,1150483,1894425,2019,10/02/2019 04:23:12 PM,41.866202226,-87.723039647,"(41.866202226, -87.723039647)",36,21572,30,98,14,30,16,142
11840786,JC448182,09/25/2019 01:30:00 PM,002XX S LA SALLE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,0122,001,42,32,06,1175165,1899313,2019,10/02/2019 04:23:12 PM,41.879097968,-87.632283818,"(41.879097968, -87.632283818)",22,14912,38,92,36,29,22,79
11841840,JC449312,09/25/2019 01:30:00 PM,011XX W WILSON AVE,0810,THEFT,OVER $500,"SCHOOL, PRIVATE, BUILDING",false,false,1913,019,46,3,06,1167612,1930696,2019,10/02/2019 04:23:12 PM,41.96538061,-87.659110921,"(41.96538061, -87.659110921)",37,22616,31,241,39,15,5,6
11841359,JC448975,09/25/2019 01:30:00 PM,003XX E RANDOLPH ST,0890,THEFT,FROM BUILDING,BANK,false,false,0114,001,42,32,06,1178730,1901317,2019,10/02/2019 04:23:12 PM,41.884516393,-87.619132695,"(41.884516393, -87.619132695)",22,14309,38,580,36,42,22,87
11840545,JC447939,09/25/2019 01:24:00 PM,006XX S CENTRAL AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA GARAGE / OTHER PROPERTY,false,false,1513,015,29,25,08A,1139151,1896746,2019,10/02/2019 04:23:12 PM,41.872784897,-87.764584482,"(41.872784897, -87.764584482)",52,22216,26,61,7,32,25,97
11841458,JC448158,09/25/2019 01:18:00 PM,048XX W PATTERSON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1634,016,30,15,06,1143350,1923827,2019,10/02/2019 04:23:12 PM,41.947020716,-87.748489868,"(41.947020716, -87.748489868)",25,22618,15,360,21,21,12,26
11841408,JC449048,09/25/2019 01:16:00 PM,008XX W ALTGELD ST,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,1935,019,43,7,05,1170170,1916821,2019,10/02/2019 04:23:12 PM,41.927251457,-87.650112436,"(41.927251457, -87.650112436)",51,21190,68,769,34,16,5,178
11840862,JC448053,09/25/2019 01:15:00 PM,031XX W FULTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1222,012,27,27,05,1155428,1901837,2019,10/02/2019 04:23:12 PM,41.886443609,-87.704686737,"(41.886443609, -87.704686737)",41,21184,28,50,46,28,15,77
11840416,JC447935,09/25/2019 01:15:00 PM,039XX W GLADYS AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1132,011,28,26,18,1150281,1898067,2019,10/02/2019 04:23:12 PM,41.876200229,-87.723686253,"(41.876200229, -87.723686253)",36,21572,27,736,23,30,16,142
11840419,JC447883,09/25/2019 01:09:00 PM,054XX W THOMAS ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,1524,015,37,25,06,1139646,1906794,2019,10/02/2019 04:23:12 PM,41.900348864,-87.762521688,"(41.900348864, -87.762521688)",4,4299,26,562,45,5,25,67
11840400,JC447899,09/25/2019 01:05:00 PM,124XX S BURLEY AVE,1330,CRIMINAL TRESPASS,TO LAND,FACTORY/MANUFACTURING BUILDING,false,false,0433,004,10,55,26,1199858,1823082,2019,10/02/2019 04:23:12 PM,41.669326636,-87.544186131,"(41.669326636, -87.544186131)",47,22250,52,787,47,26,19,259
11840426,JC447881,09/25/2019 01:02:00 PM,048XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2533,025,37,25,06,1143844,1910199,2019,10/02/2019 04:23:12 PM,41.909614875,-87.747016581,"(41.909614875, -87.747016581)",4,22615,26,523,45,2,6,195
11842363,JC449072,09/25/2019 01:00:00 PM,007XX W FULLERTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1935,019,43,7,05,1171039,1916184,2019,10/02/2019 04:23:12 PM,41.925484454,-87.646937984,"(41.925484454, -87.646937984)",51,21190,68,794,34,16,5,178
